Churn,Tenure,City_Tier,Service_Score,Account_user_count,account_segment,Complain_ly,Day_Since_CC_connect,cashback
0,7.0,1.0,4.0,4.0,4.0,1.0,8.0,177.0
0,5.0,1.0,2.0,3.0,0.0,0.0,7.0,212.0
1,9.0,3.0,2.0,5.0,4.0,0.0,0.0,167.0
0,1.0,3.0,3.0,2.0,3.0,0.0,3.0,152.0
0,12.0,2.0,4.0,4.0,4.0,0.0,3.0,193.0
0,12.0,2.0,3.0,4.0,3.0,1.0,3.0,156.0
0,1.0,1.0,4.0,5.0,3.0,1.0,3.0,147.0
0,3.0,1.0,2.0,1.0,4.0,0.0,7.0,153.0
1,1.0,1.0,4.0,5.0,3.0,1.0,3.0,162.0
0,19.0,1.0,4.0,4.0,3.0,0.0,4.0,146.0
1,11.0,1.0,3.0,4.0,0.0,1.0,0.0,154.0
0,6.0,1.0,4.0,5.0,4.0,0.0,9.0,187.0
0,8.0,1.0,3.0,5.0,3.0,0.0,3.0,127.0
0,4.0,1.0,4.0,4.0,4.0,0.0,11.0,156.0
1,20.0,1.0,2.0,4.0,0.0,1.0,9.0,202.0
0,19.0,1.0,3.0,3.0,0.0,0.0,7.0,208.0
0,17.0,1.0,4.0,6.0,1.0,0.0,8.0,324.0
0,25.0,1.0,3.0,6.0,4.0,0.0,3.0,180.0
0,1.0,1.0,3.0,5.0,3.0,0.0,3.0,150.0
0,99.0,1.0,2.0,3.0,4.0,1.0,2.0,144.0
0,16.0,1.0,3.0,1.0,3.0,0.0,4.0,127.0
0,3.0,1.0,3.0,4.0,3.0,0.0,11.0,196.24
1,13.0,3.0,3.0,4.0,0.0,0.0,8.0,208.0
0,27.0,1.0,2.0,3.0,0.0,0.0,3.0,235.0
1,1.0,3.0,3.0,4.0,4.0,1.0,8.0,175.0
0,7.0,1.0,4.0,4.0,3.0,0.0,7.0,153.0
0,2.0,1.0,3.0,4.0,4.0,0.0,3.0,166.0
0,3.0,1.0,3.0,4.0,4.0,0.0,3.0,172.0
0,4.0,2.0,3.0,4.0,3.0,0.0,3.0,147.0
0,13.0,1.0,2.0,3.0,1.0,0.0,9.0,298.0
1,9.0,1.0,4.0,4.0,3.0,1.0,3.0,162.0
0,13.0,1.0,2.0,3.0,3.0,0.0,0.0,124.0
0,7.0,1.0,2.0,4.0,3.0,0.0,3.0,144.0
1,1.0,3.0,3.0,5.0,0.0,1.0,8.0,233.0
0,17.0,1.0,3.0,1.0,0.0,1.0,7.0,180.0
0,7.0,1.0,2.0,3.0,0.0,0.0,11.0,220.0
0,11.0,1.0,3.0,2.0,3.0,0.0,4.0,160.0
0,31.0,3.0,3.0,4.0,6.0,0.0,15.0,294.0
0,0.0,3.0,2.0,3.0,0.0,0.0,7.0,187.0
0,12.0,1.0,4.0,4.0,3.0,0.0,3.0,158.0
0,2.0,1.0,2.0,3.0,4.0,0.0,3.0,189.0
0,0.0,1.0,2.0,5.0,2.0,0.0,2.0,149.0
0,7.0,2.0,3.0,4.0,3.0,0.0,5.0,161.0
0,9.0,1.0,3.0,4.0,4.0,0.0,9.0,176.0
0,5.0,1.0,3.0,1.0,4.0,0.0,7.0,151.0
0,9.0,1.0,3.0,5.0,4.0,0.0,3.0,162.0
1,1.0,1.0,3.0,4.0,3.0,0.0,1.0,153.0
0,7.0,2.0,2.0,3.0,3.0,0.0,2.0,196.24
1,1.0,1.0,4.0,6.0,3.0,1.0,8.0,147.0
0,24.0,1.0,3.0,4.0,6.0,1.0,14.0,237.0
0,6.0,1.0,3.0,5.0,3.0,0.0,2.0,156.0
0,8.0,3.0,3.0,6.0,4.0,0.0,13.0,173.0
0,9.0,1.0,2.0,5.0,3.0,0.0,7.0,133.0
0,11.0,1.0,2.0,3.0,4.0,0.0,7.0,167.0
0,2.0,1.0,4.0,5.0,3.0,0.0,1.0,142.0
0,10.0,1.0,2.0,3.0,4.0,0.0,2.0,163.0
1,0.0,1.0,3.0,4.0,2.0,0.0,0.0,119.0
0,24.0,1.0,3.0,4.0,6.0,1.0,3.0,294.0
0,16.0,1.0,3.0,4.0,1.0,0.0,16.0,321.0
0,14.0,1.0,3.0,5.0,4.0,0.0,1.0,176.0
0,8.0,1.0,2.0,1.0,4.0,0.0,10.0,159.0
1,1.0,1.0,3.0,4.0,3.0,1.0,1.0,157.0
0,11.0,3.0,4.0,4.0,4.0,0.0,1.0,193.0
1,16.0,3.0,3.0,6.0,1.0,0.0,10.0,323.0
0,27.0,1.0,3.0,4.0,6.0,1.0,4.0,301.0
1,16.0,1.0,3.0,4.0,0.0,0.0,9.0,202.0
1,1.0,1.0,3.0,5.0,3.0,1.0,8.0,154.0
1,1.0,3.0,3.0,6.0,3.0,0.0,1.0,154.0
0,3.0,1.0,3.0,1.0,0.0,1.0,7.0,219.0
1,0.0,1.0,2.0,1.0,3.0,0.0,14.0,134.0
0,15.0,1.0,3.0,3.0,1.0,0.0,9.0,290.0
0,18.0,1.0,3.0,4.0,6.0,0.0,18.0,288.0
0,1.0,2.0,2.0,3.0,3.0,0.0,2.0,127.0
0,4.0,2.0,4.0,4.0,0.0,0.0,9.0,216.0
0,20.0,3.0,2.0,3.0,6.0,1.0,13.0,244.0
0,1.0,1.0,3.0,3.0,3.0,0.0,3.0,196.24
0,4.0,1.0,4.0,4.0,2.0,0.0,8.0,168.0
0,8.0,1.0,2.0,4.0,4.0,1.0,2.0,154.0
0,0.0,1.0,2.0,4.0,4.0,0.0,0.0,147.0
0,5.0,2.0,4.0,5.0,4.0,0.0,1.0,189.0
1,99.0,1.0,2.0,4.0,3.0,0.0,0.0,113.0
0,26.0,3.0,3.0,4.0,0.0,1.0,4.0,209.0
0,2.0,1.0,2.0,4.0,3.0,0.0,5.0,123.0
0,10.0,1.0,2.0,1.0,3.0,0.0,3.0,141.0
1,7.0,2.0,3.0,4.0,0.0,0.0,6.0,211.0
0,8.0,1.0,2.0,4.0,3.0,0.0,1.0,127.0
0,7.0,1.0,3.0,5.0,0.0,0.0,3.0,196.0
0,12.0,1.0,4.0,4.0,3.0,1.0,2.0,156.0
0,28.0,1.0,1.0,3.0,4.0,1.0,2.0,196.24
0,16.0,1.0,2.0,1.0,3.0,0.0,2.0,152.0
0,24.0,3.0,2.0,4.0,4.0,0.0,7.0,153.0
0,10.0,1.0,4.0,2.0,4.0,0.0,6.0,242.0
0,20.0,3.0,3.0,4.0,6.0,0.0,2.0,293.0
0,0.0,1.0,3.0,3.0,3.0,0.0,2.0,132.0
0,4.0,1.0,3.0,6.0,3.0,0.0,3.0,163.0
1,9.0,3.0,4.0,4.0,4.0,0.0,2.0,193.0
0,1.0,3.0,2.0,4.0,4.0,1.0,7.0,168.0
0,1.0,1.0,2.0,5.0,4.0,0.0,5.0,167.0
1,0.0,3.0,3.0,3.0,4.0,1.0,8.0,156.0
1,1.0,3.0,3.0,4.0,3.0,1.0,1.0,148.0
0,24.0,1.0,3.0,5.0,6.0,0.0,8.0,295.0
0,18.0,3.0,3.0,4.0,1.0,0.0,11.0,310.0
1,19.0,1.0,3.0,3.0,3.0,0.0,0.0,126.0
0,6.0,1.0,4.0,5.0,3.0,0.0,3.0,158.0
0,5.0,1.0,3.0,3.0,3.0,0.0,6.0,133.0
0,10.0,1.0,3.0,5.0,4.0,0.0,9.0,183.0
0,15.0,3.0,4.0,4.0,0.0,1.0,8.0,207.0
0,9.0,1.0,3.0,1.0,4.0,0.0,4.0,196.24
0,7.0,3.0,3.0,1.0,4.0,0.0,9.0,199.0
0,25.0,1.0,2.0,4.0,0.0,1.0,4.0,180.0
1,1.0,1.0,3.0,5.0,3.0,0.0,3.0,154.0
0,15.0,1.0,2.0,3.0,0.0,1.0,9.0,201.0
0,16.0,1.0,3.0,4.0,3.0,0.0,5.0,153.0
0,2.0,1.0,2.0,1.0,3.0,0.0,7.0,127.0
0,1.0,1.0,4.0,4.0,3.0,0.0,3.0,154.0
0,16.0,1.0,1.0,3.0,0.0,0.0,9.0,175.0
1,0.0,1.0,3.0,5.0,4.0,0.0,0.0,196.24
1,1.0,3.0,4.0,4.0,0.0,1.0,1.0,218.0
0,0.0,3.0,3.0,4.0,4.0,1.0,3.0,145.0
1,4.0,1.0,2.0,3.0,1.0,0.0,8.0,295.0
0,26.0,1.0,2.0,3.0,1.0,0.0,7.0,286.0
0,9.0,2.0,4.0,2.0,4.0,0.0,4.0,188.0
0,99.0,1.0,2.0,3.0,0.0,0.0,6.0,202.0
0,9.0,3.0,3.0,4.0,3.0,1.0,3.0,155.0
1,5.0,1.0,2.0,2.0,3.0,1.0,2.0,131.0
0,16.0,1.0,3.0,4.0,4.0,0.0,3.0,166.0
0,27.0,3.0,3.0,4.0,4.0,0.0,11.0,209.0
0,2.0,1.0,2.0,1.0,3.0,0.0,7.0,132.0
0,0.0,3.0,2.0,4.0,4.0,1.0,0.0,142.0
1,9.0,1.0,2.0,3.0,3.0,0.0,0.0,125.0
0,1.0,1.0,2.0,5.0,4.0,0.0,3.0,5.0
1,0.0,1.0,2.0,3.0,3.0,0.0,4.0,148.0
1,1.0,3.0,4.0,6.0,4.0,1.0,3.0,173.0
0,27.0,3.0,2.0,4.0,0.0,0.0,0.0,207.0
0,1.0,1.0,4.0,4.0,3.0,0.0,3.0,158.0
0,1.0,3.0,4.0,4.0,4.0,1.0,5.0,193.0
0,27.0,1.0,2.0,3.0,1.0,0.0,2.0,294.0
0,27.0,3.0,2.0,3.0,4.0,0.0,5.0,162.0
0,4.0,1.0,2.0,3.0,4.0,0.0,12.0,143.0
0,6.0,3.0,2.0,4.0,3.0,0.0,2.0,123.0
0,14.0,1.0,4.0,5.0,4.0,0.0,1.0,159.0
1,1.0,3.0,3.0,4.0,3.0,1.0,3.0,148.0
0,15.0,1.0,3.0,1.0,4.0,1.0,0.0,1951.0
0,27.0,3.0,3.0,4.0,6.0,0.0,3.0,279.0
0,9.0,1.0,3.0,3.0,3.0,0.0,3.0,121.0
0,18.0,2.0,3.0,4.0,4.0,1.0,3.0,189.0
0,10.0,1.0,4.0,2.0,3.0,0.0,3.0,153.0
0,9.0,1.0,3.0,4.0,4.0,0.0,3.0,169.0
0,1.0,3.0,4.0,4.0,4.0,0.0,5.0,191.0
0,13.0,3.0,3.0,3.0,4.0,0.0,5.0,184.0
0,3.0,1.0,3.0,4.0,3.0,0.0,7.0,196.24
0,13.0,1.0,4.0,5.0,4.0,0.0,11.0,171.0
0,13.0,3.0,3.0,2.0,0.0,0.0,3.0,196.24
0,18.0,1.0,3.0,4.0,4.0,0.0,8.0,161.0
1,1.0,1.0,3.0,6.0,3.0,1.0,1.0,153.0
0,1.0,1.0,2.0,3.0,3.0,0.0,2.0,121.0
1,1.0,1.0,4.0,4.0,0.0,0.0,3.0,196.24
1,0.0,1.0,3.0,4.0,3.0,1.0,0.0,134.0
0,19.0,1.0,4.0,5.0,3.0,0.0,1.0,152.0
0,4.0,1.0,3.0,3.0,3.0,1.0,2.0,139.0
0,20.0,1.0,3.0,3.0,3.0,0.0,2.0,196.24
0,16.0,1.0,3.0,4.0,4.0,0.0,3.0,166.0
0,6.0,3.0,2.0,4.0,4.0,0.0,2.0,171.0
0,5.0,3.0,4.0,5.0,4.0,0.0,8.0,186.0
0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,122.0
0,16.0,1.0,2.0,3.0,4.0,0.0,2.0,156.0
0,12.0,3.0,3.0,4.0,0.0,0.0,1.0,204.0
1,0.0,1.0,2.0,4.0,3.0,0.0,3.0,130.0
0,22.0,1.0,4.0,2.0,3.0,0.0,1.0,151.0
0,1.0,1.0,2.0,4.0,3.0,1.0,2.0,142.0
0,19.0,1.0,4.0,4.0,6.0,1.0,11.0,260.0
0,12.0,2.0,2.0,4.0,4.0,0.0,4.0,152.0
0,21.0,1.0,3.0,4.0,6.0,0.0,7.0,297.0
0,3.0,1.0,4.0,4.0,4.0,0.0,2.0,168.0
0,4.0,1.0,3.0,4.0,2.0,0.0,2.0,147.0
0,8.0,1.0,2.0,1.0,3.0,0.0,1.0,123.0
1,0.0,1.0,3.0,4.0,3.0,1.0,0.0,127.0
0,10.0,1.0,4.0,4.0,4.0,1.0,2.0,179.0
1,0.0,3.0,2.0,4.0,4.0,1.0,10.0,146.0
0,18.0,1.0,3.0,6.0,3.0,0.0,5.0,162.0
0,23.0,1.0,3.0,4.0,0.0,0.0,3.0,205.0
0,23.0,1.0,3.0,4.0,6.0,0.0,1.0,279.0
0,19.0,3.0,2.0,3.0,6.0,0.0,1.0,266.0
0,0.0,1.0,2.0,3.0,2.0,0.0,2.0,131.0
0,8.0,3.0,3.0,4.0,3.0,1.0,1.0,147.0
0,11.0,1.0,1.0,4.0,0.0,1.0,3.0,264.0
0,4.0,1.0,3.0,3.0,4.0,0.0,3.0,141.0
1,1.0,3.0,4.0,4.0,0.0,0.0,1.0,213.0
0,28.0,1.0,2.0,3.0,4.0,0.0,8.0,154.0
0,6.0,1.0,3.0,3.0,3.0,0.0,0.0,126.0
0,29.0,1.0,3.0,5.0,6.0,0.0,3.0,299.0
0,23.0,2.0,2.0,3.0,1.0,0.0,7.0,282.0
1,0.0,3.0,2.0,4.0,4.0,0.0,2.0,156.0
1,0.0,1.0,3.0,4.0,3.0,1.0,0.0,132.0
0,6.0,1.0,4.0,2.0,4.0,0.0,4.0,179.0
1,20.0,1.0,4.0,4.0,3.0,0.0,9.0,153.0
0,26.0,1.0,3.0,5.0,3.0,0.0,3.0,157.0
0,24.0,1.0,3.0,5.0,3.0,0.0,3.0,169.0
0,5.0,3.0,4.0,2.0,4.0,0.0,8.0,180.0
0,0.0,1.0,2.0,5.0,3.0,0.0,2.0,146.0
0,28.0,3.0,3.0,3.0,0.0,0.0,0.0,203.0
1,19.0,3.0,3.0,2.0,6.0,1.0,9.0,262.0
0,0.0,1.0,3.0,1.0,3.0,0.0,7.0,141.0
0,27.0,1.0,2.0,3.0,4.0,0.0,0.0,138.0
0,1.0,1.0,3.0,5.0,4.0,0.0,3.0,173.0
0,9.0,3.0,3.0,3.0,4.0,1.0,1.0,193.0
0,13.0,1.0,2.0,1.0,4.0,0.0,7.0,142.0
0,1.0,1.0,4.0,4.0,3.0,0.0,1.0,141.0
0,15.0,1.0,3.0,4.0,4.0,0.0,2.0,175.0
0,10.0,3.0,3.0,4.0,4.0,1.0,12.0,194.0
0,4.0,1.0,4.0,4.0,0.0,1.0,9.0,244.0
0,11.0,3.0,2.0,4.0,3.0,0.0,0.0,129.0
0,14.0,3.0,3.0,3.0,0.0,1.0,0.0,236.0
1,1.0,1.0,3.0,3.0,4.0,1.0,0.0,172.0
0,16.0,1.0,3.0,4.0,4.0,1.0,3.0,196.24
1,0.0,1.0,3.0,4.0,3.0,1.0,0.0,120.0
1,1.0,1.0,4.0,6.0,4.0,0.0,1.0,173.0
0,5.0,3.0,3.0,4.0,4.0,1.0,9.0,154.0
0,22.0,1.0,2.0,4.0,2.0,0.0,2.0,136.0
0,9.0,3.0,3.0,4.0,4.0,0.0,2.0,156.0
0,16.0,3.0,3.0,4.0,4.0,0.0,7.0,175.0
1,20.0,1.0,3.0,3.0,0.0,0.0,6.0,203.0
0,20.0,1.0,2.0,3.0,6.0,0.0,6.0,196.24
0,27.0,1.0,2.0,3.0,4.0,0.0,3.0,149.0
0,7.0,3.0,3.0,3.0,4.0,0.0,2.0,165.0
1,0.0,1.0,2.0,3.0,3.0,0.0,7.0,141.0
0,0.0,2.0,2.0,1.0,4.0,1.0,3.0,168.0
0,8.0,1.0,3.0,4.0,4.0,0.0,8.0,1879.0
0,26.0,1.0,4.0,4.0,6.0,0.0,9.0,296.0
0,19.0,1.0,4.0,5.0,0.0,0.0,5.0,232.0
1,11.0,3.0,3.0,6.0,6.0,0.0,11.0,254.0
0,26.0,1.0,3.0,4.0,4.0,0.0,5.0,162.0
0,22.0,1.0,2.0,3.0,0.0,0.0,7.0,174.0
0,3.0,1.0,3.0,4.0,4.0,0.0,3.0,168.0
0,3.0,1.0,3.0,3.0,3.0,0.0,7.0,141.0
1,0.0,1.0,3.0,4.0,3.0,1.0,0.0,124.0
0,8.0,3.0,3.0,3.0,3.0,0.0,2.0,126.0
0,18.0,2.0,2.0,3.0,3.0,0.0,4.0,122.0
0,10.0,1.0,2.0,4.0,3.0,1.0,3.0,130.0
0,8.0,1.0,3.0,5.0,4.0,0.0,10.0,227.0
0,24.0,1.0,4.0,4.0,6.0,0.0,8.0,305.0
1,9.0,1.0,4.0,5.0,0.0,0.0,10.0,230.0
0,25.0,1.0,3.0,6.0,4.0,0.0,3.0,184.0
0,5.0,3.0,3.0,4.0,4.0,1.0,5.0,198.0
0,25.0,1.0,2.0,4.0,3.0,0.0,2.0,132.0
0,6.0,1.0,4.0,4.0,3.0,0.0,8.0,149.0
0,10.0,1.0,3.0,3.0,3.0,0.0,3.0,135.0
1,0.0,1.0,2.0,3.0,3.0,1.0,4.0,127.0
0,9.0,3.0,2.0,1.0,4.0,0.0,3.0,155.0
0,5.0,3.0,4.0,3.0,4.0,0.0,8.0,180.0
0,17.0,1.0,2.0,4.0,3.0,0.0,3.0,132.0
0,26.0,1.0,2.0,3.0,1.0,0.0,7.0,290.0
0,4.0,1.0,3.0,3.0,3.0,0.0,3.0,196.24
0,15.0,1.0,3.0,3.0,4.0,0.0,3.0,144.0
0,6.0,2.0,2.0,3.0,3.0,0.0,4.0,142.0
1,0.0,1.0,3.0,4.0,3.0,1.0,0.0,121.0
1,0.0,3.0,2.0,3.0,4.0,0.0,0.0,161.0
0,11.0,1.0,2.0,3.0,0.0,1.0,0.0,185.0
0,12.0,3.0,4.0,5.0,0.0,1.0,8.0,218.0
0,26.0,1.0,3.0,4.0,4.0,0.0,5.0,159.0
1,0.0,1.0,2.0,1.0,3.0,1.0,3.0,124.0
1,1.0,1.0,4.0,6.0,3.0,1.0,1.0,150.0
0,12.0,1.0,4.0,5.0,3.0,0.0,6.0,150.0
0,31.0,3.0,4.0,5.0,0.0,0.0,12.0,228.0
0,20.0,1.0,3.0,4.0,4.0,0.0,5.0,202.0
0,3.0,1.0,4.0,4.0,3.0,0.0,3.0,157.0
0,3.0,3.0,1.0,4.0,4.0,0.0,2.0,161.0
0,2.0,1.0,2.0,3.0,4.0,1.0,0.0,166.0
0,26.0,1.0,3.0,4.0,0.0,0.0,1.0,229.0
0,15.0,1.0,4.0,4.0,3.0,0.0,5.0,151.0
0,8.0,3.0,2.0,4.0,4.0,0.0,0.0,146.0
0,6.0,1.0,4.0,5.0,4.0,0.0,3.0,193.0
0,6.0,1.0,4.0,4.0,2.0,0.0,8.0,152.0
0,26.0,1.0,3.0,3.0,6.0,0.0,8.0,245.0
0,4.0,1.0,3.0,3.0,3.0,1.0,3.0,137.0
0,1.0,1.0,4.0,4.0,3.0,0.0,1.0,140.0
1,1.0,3.0,4.0,6.0,4.0,1.0,8.0,194.0
0,4.0,1.0,4.0,4.0,3.0,0.0,1.0,152.0
0,14.0,1.0,4.0,4.0,4.0,1.0,3.0,166.0
0,5.0,2.0,4.0,5.0,4.0,0.0,9.0,187.0
0,9.0,3.0,2.0,3.0,4.0,0.0,7.0,151.0
0,9.0,1.0,3.0,4.0,3.0,0.0,3.0,152.0
0,19.0,3.0,3.0,4.0,4.0,0.0,2.0,175.0
0,5.0,3.0,3.0,3.0,4.0,0.0,2.0,145.0
0,5.0,1.0,2.0,4.0,2.0,0.0,2.0,140.0
0,9.0,1.0,4.0,6.0,2.0,0.0,4.0,156.0
0,1.0,2.0,3.0,4.0,3.0,0.0,3.0,153.0
0,9.0,1.0,3.0,5.0,4.0,0.0,14.0,170.0
0,2.0,1.0,4.0,2.0,4.0,0.0,8.0,186.0
0,28.0,1.0,3.0,4.0,1.0,0.0,3.0,325.0
0,99.0,1.0,2.0,3.0,3.0,0.0,2.0,129.0
0,0.0,1.0,3.0,3.0,0.0,0.0,7.0,174.0
0,27.0,1.0,3.0,3.0,6.0,0.0,4.0,273.0
0,20.0,3.0,2.0,3.0,4.0,1.0,7.0,145.0
0,17.0,3.0,2.0,1.0,6.0,1.0,11.0,236.0
0,16.0,1.0,3.0,5.0,3.0,1.0,9.0,151.0
0,7.0,1.0,4.0,4.0,0.0,0.0,9.0,244.0
1,0.0,1.0,2.0,3.0,3.0,0.0,4.0,146.0
0,19.0,3.0,3.0,6.0,4.0,0.0,2.0,195.0
0,0.0,1.0,2.0,4.0,4.0,0.0,7.0,175.0
0,7.0,3.0,3.0,4.0,0.0,1.0,6.0,171.0
0,13.0,1.0,2.0,3.0,0.0,0.0,13.0,237.0
0,20.0,2.0,3.0,4.0,3.0,0.0,8.0,159.0
0,12.0,1.0,3.0,3.0,4.0,0.0,0.0,196.24
0,8.0,3.0,4.0,3.0,4.0,0.0,8.0,178.0
0,14.0,1.0,4.0,5.0,4.0,0.0,1.0,166.0
0,5.0,1.0,3.0,4.0,4.0,1.0,6.0,184.0
0,13.0,3.0,3.0,5.0,4.0,1.0,5.0,186.0
1,10.0,1.0,2.0,3.0,0.0,1.0,9.0,196.24
0,17.0,1.0,4.0,4.0,4.0,1.0,3.0,171.0
1,0.0,1.0,2.0,4.0,3.0,0.0,0.0,129.0
0,99.0,3.0,4.0,5.0,4.0,0.0,3.0,181.0
0,5.0,1.0,2.0,4.0,4.0,0.0,4.0,122.0
0,8.0,1.0,3.0,4.0,4.0,0.0,11.0,169.0
0,7.0,3.0,3.0,4.0,4.0,1.0,3.0,183.0
0,8.0,1.0,2.0,1.0,4.0,0.0,8.0,135.0
0,1.0,1.0,3.0,2.0,4.0,1.0,4.0,191.0
0,19.0,3.0,2.0,4.0,1.0,0.0,8.0,288.0
0,10.0,1.0,4.0,4.0,4.0,1.0,12.0,192.0
1,5.0,3.0,3.0,4.0,4.0,0.0,8.0,219.0
0,8.0,1.0,3.0,4.0,0.0,1.0,15.0,207.0
0,7.0,3.0,3.0,2.0,0.0,1.0,9.0,209.0
1,0.0,3.0,2.0,4.0,4.0,1.0,10.0,146.0
0,12.0,1.0,2.0,3.0,3.0,0.0,7.0,138.0
0,13.0,1.0,3.0,5.0,0.0,0.0,8.0,225.0
0,2.0,1.0,1.0,4.0,3.0,0.0,2.0,140.0
0,12.0,1.0,3.0,4.0,3.0,1.0,3.0,164.0
0,3.0,1.0,2.0,4.0,4.0,0.0,7.0,148.0
0,6.0,1.0,3.0,5.0,3.0,0.0,2.0,153.0
0,5.0,1.0,3.0,3.0,4.0,0.0,2.0,141.0
0,9.0,1.0,3.0,3.0,3.0,1.0,3.0,148.0
0,16.0,1.0,4.0,5.0,3.0,0.0,1.0,173.0
0,18.0,1.0,2.0,3.0,4.0,0.0,15.0,123.0
0,15.0,3.0,3.0,3.0,0.0,0.0,8.0,209.0
0,20.0,1.0,3.0,4.0,0.0,0.0,3.0,230.0
0,0.0,3.0,2.0,3.0,3.0,0.0,6.0,121.0
0,18.0,3.0,4.0,4.0,4.0,0.0,1.0,178.0
1,10.0,3.0,2.0,5.0,6.0,0.0,10.0,229.0
0,6.0,3.0,3.0,4.0,0.0,0.0,8.0,215.0
0,31.0,3.0,4.0,4.0,0.0,1.0,5.0,246.0
0,11.0,3.0,3.0,4.0,0.0,1.0,10.0,196.24
0,30.0,1.0,2.0,2.0,0.0,0.0,4.0,194.0
0,4.0,2.0,3.0,1.0,3.0,0.0,2.0,126.0
0,29.0,1.0,4.0,4.0,4.0,1.0,3.0,193.0
0,14.0,3.0,3.0,4.0,4.0,0.0,4.0,186.0
1,9.0,1.0,3.0,4.0,4.0,1.0,3.0,167.0
0,16.0,1.0,3.0,4.0,3.0,0.0,1.0,166.0
1,5.0,3.0,2.0,3.0,6.0,1.0,14.0,243.0
0,20.0,1.0,4.0,5.0,4.0,1.0,8.0,171.0
0,0.0,2.0,2.0,4.0,2.0,0.0,1.0,128.0
0,12.0,1.0,1.0,5.0,4.0,0.0,3.0,194.0
1,3.0,1.0,2.0,3.0,3.0,0.0,0.0,120.0
0,7.0,1.0,3.0,4.0,3.0,0.0,11.0,196.24
1,1.0,3.0,3.0,4.0,4.0,1.0,8.0,171.0
0,1.0,3.0,4.0,4.0,4.0,1.0,4.0,173.0
0,21.0,3.0,3.0,4.0,4.0,1.0,8.0,170.0
0,1.0,1.0,3.0,5.0,4.0,0.0,1.0,186.0
0,11.0,3.0,2.0,3.0,0.0,0.0,0.0,174.0
0,23.0,1.0,3.0,4.0,3.0,0.0,3.0,161.0
0,7.0,3.0,3.0,1.0,4.0,0.0,7.0,158.0
0,27.0,1.0,2.0,3.0,6.0,0.0,7.0,273.0
0,8.0,1.0,2.0,4.0,3.0,0.0,2.0,128.0
0,16.0,1.0,4.0,4.0,4.0,0.0,3.0,171.0
0,0.0,1.0,2.0,3.0,3.0,0.0,2.0,140.0
0,0.0,1.0,2.0,4.0,4.0,0.0,2.0,146.0
0,8.0,3.0,4.0,2.0,4.0,0.0,10.0,224.0
0,13.0,1.0,3.0,4.0,4.0,1.0,2.0,146.0
1,8.0,2.0,4.0,5.0,0.0,0.0,7.0,233.0
0,17.0,2.0,2.0,4.0,4.0,1.0,2.0,157.0
0,0.0,1.0,2.0,1.0,3.0,0.0,2.0,196.24
1,0.0,1.0,2.0,4.0,3.0,0.0,3.0,124.0
0,9.0,1.0,4.0,5.0,0.0,0.0,9.0,241.0
0,7.0,1.0,3.0,3.0,4.0,0.0,3.0,150.0
0,3.0,3.0,2.0,4.0,4.0,0.0,4.0,166.0
0,9.0,1.0,4.0,4.0,3.0,1.0,3.0,160.0
0,8.0,1.0,3.0,4.0,4.0,0.0,2.0,180.0
0,18.0,1.0,2.0,3.0,0.0,1.0,2.0,194.0
0,18.0,1.0,2.0,3.0,4.0,0.0,8.0,144.0
0,13.0,1.0,3.0,4.0,5.0,0.0,11.0,235.0
0,12.0,3.0,4.0,4.0,4.0,0.0,8.0,231.0
0,23.0,1.0,4.0,4.0,3.0,1.0,3.0,151.0
0,20.0,3.0,4.0,5.0,4.0,0.0,3.0,205.0
0,13.0,3.0,2.0,3.0,4.0,0.0,2.0,146.0
0,1.0,1.0,3.0,4.0,3.0,0.0,3.0,147.0
0,15.0,1.0,4.0,5.0,6.0,0.0,3.0,300.0
0,20.0,3.0,2.0,3.0,4.0,1.0,7.0,142.0
0,11.0,1.0,2.0,5.0,4.0,1.0,0.0,158.0
0,10.0,1.0,4.0,2.0,4.0,0.0,5.0,193.0
0,3.0,1.0,2.0,3.0,3.0,0.0,4.0,121.0
0,1.0,3.0,3.0,4.0,4.0,0.0,1.0,170.0
1,0.0,3.0,2.0,4.0,4.0,1.0,10.0,146.0
0,12.0,3.0,4.0,6.0,4.0,1.0,4.0,179.0
0,18.0,3.0,4.0,4.0,4.0,0.0,1.0,173.0
0,6.0,1.0,4.0,5.0,4.0,0.0,9.0,192.0
0,60.0,3.0,3.0,3.0,6.0,1.0,0.0,279.0
0,28.0,1.0,4.0,4.0,4.0,1.0,5.0,180.0
0,7.0,3.0,4.0,4.0,4.0,0.0,3.0,225.0
0,4.0,1.0,3.0,3.0,4.0,0.0,7.0,199.0
0,3.0,3.0,3.0,4.0,3.0,0.0,3.0,148.0
0,11.0,1.0,3.0,3.0,0.0,0.0,11.0,236.0
0,8.0,3.0,4.0,2.0,4.0,0.0,8.0,181.0
0,9.0,1.0,4.0,5.0,0.0,1.0,16.0,232.0
0,12.0,3.0,2.0,1.0,0.0,0.0,6.0,182.0
0,8.0,3.0,3.0,6.0,4.0,0.0,13.0,173.0
1,21.0,1.0,4.0,4.0,0.0,0.0,7.0,228.0
0,3.0,1.0,2.0,1.0,4.0,0.0,7.0,153.0
0,0.0,1.0,2.0,4.0,3.0,0.0,0.0,128.0
0,15.0,1.0,2.0,3.0,4.0,1.0,3.0,154.0
0,9.0,3.0,2.0,4.0,0.0,0.0,12.0,197.0
0,7.0,1.0,2.0,3.0,4.0,0.0,4.0,178.0
